id,name,telephone,address,city,state,zip,county,emergtitle,emergtel,emergext,naics_code,naics_desc,long,lat,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,overall_type
10193890,Urgent Care Clinic Of Oxford,662-234-1090,"1487 Belk Boulevard,  ",Oxford,MS,38655,Lafayette,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.5128831,34.3447953,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2299,urgent care
10844512,Q Care,405-479-9595,"12516 North May Avenue,  ",Oklahoma City,OK,73120,Oklahoma,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.5666572,35.5975818,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843776,Concentra Medical Center - Baton Rouge,225-387-3030,"3235 Perkins Road,  ",Baton Rouge,LA,70808,East Baton Rouge,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.1555951,30.4231197,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10198738,Statclinix Urgent Care - Ahwatukee,480-598-7500,"4530 East Ray Road, Suite 100",Phoenix,AZ,85044,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9868038,33.3210019,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10993790,Statmed,505-938-3990,"3916 Carlisle Boulevard Northeast,  ",Albuquerque,NM,87107,Bernalillo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.6035648,35.1254144,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993709,Tallgrass Immediate Care,785-234-2400,"6001 Southwest 6th Avenue, Suite 110",Topeka,KS,66615,Shawnee,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.7626571,39.0562323,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241400,Joplin Urgent Care,417-782-4300,"2700 North Range Line Road,  ",Joplin,MO,64801,Jasper,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.4769465,37.1144675,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241489,First Care,928-348-0000,"2081 West United States Highway 70,  ",Thatcher,AZ,85552,Graham,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-109.7338367,32.8353341,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10196063,Southwest City Community Clinic,417-762-3287,"109 North Broadway Street,  ",South West City,MO,64863,Mcdonald,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.6126855,36.5158209,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2290,urgent care
10422171,Kuykendahl Emergency Clinic,281-376-6722,"17907 Kuykendahl Road, Suite 101",Spring,TX,77379,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.4831507,30.0325001,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3439,urgent care
10843791,Primacare Medical Center - Cedar Hill,972-637-5100,"642 Uptown Boulevard, Suite 100",Cedar Hill,TX,75104,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.9445721,32.5992272,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843812,Primacare Medical Center - Richardson,972-664-9888,"1810 North Plano Road,  ",Richardson,TX,75081,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6991982,32.9729368,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844105,Concentra Urgent Care - Downtown,713-223-0838,"2004 Leeland Street,  ",Houston,TX,77003,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.3598625,29.7469476,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844094,Concentra Urgent Care - Dallas Live Oak,214-821-6007,"4006 Live Oak Street,  ",Dallas,TX,75204,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.780094,32.7957256,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844096,Concentra Urgent Care - Elmbrook,214-630-2331,"8267 Elmbrook Drive, Suite 101",Dallas,TX,75247,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8656516,32.8238804,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844102,Concentra Urgent Care - Garland,214-340-7555,"1621 South Jupiter Road, Suite 101",Garland,TX,75042,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6835117,32.8979324,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241404,Healthcare Plus,870-536-6600,"209 North Blake Street,  ",Pine Bluff,AR,71601,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.0428177,34.2323995,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241502,Saint Johns Express Care - Joplin,417-623-2207,"1313 South Range Line Road,  ",Joplin,MO,64801,Jasper,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.4770674,37.0759094,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241448,Mena Regional Health Walk In Care Center,479-243-2288,"403 North Morrow Street, Suite D",Mena,AR,71953,Polk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.2219765,34.5898232,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10197597,Comanche County Medical Center,254-879-4900,"10201 State Highway 16 North,  ",Comanche,TX,76442,Comanche,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.5629087,31.9946508,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,urgent care
10844097,Concentra Urgent Care - Deer Park,281-930-8555,"125 East 8th Street,  ",Deer Park,TX,77536,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.1226909,29.7054425,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844111,Concentra Urgent Care - Houston Post Oak,713-686-4868,"1000 North Post Oak Road, Building G Suite 100",Houston,TX,77055,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.4561331,29.785001,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422217,Ortez Medical Clinic Urgent Care,713-928-2283,"6925 Harrisburg Boulevard,  ",Houston,TX,77011,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.303294,29.7363039,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3565,urgent care
10196642,Village Medical Center,817-467-7373,"6201 Matlock Road, Suite 139",Arlington,TX,76002,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.1142844,32.6441559,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3553,urgent care
10844116,Concentra Urgent Care - Mesquite,214-328-1400,"4928 Samuell Boulevard,  ",Mesquite,TX,75149,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6726632,32.7918846,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993791,Complete Med Care,972-792-7777,"8989 Forest Lane, Suite 146",Dallas,TX,75243,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.749706,32.9098774,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844558,City Doc Uptown Urgent Care,214-871-7000,"2909-B Mckinney Avenue,  ",Dallas,TX,75204,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8011232,32.7998833,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993794,Valley Ranch Urgent Care,469-484-4920,"8787 North Macarthur Boulevard,  ",Irving,TX,75063,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.9531047,32.926327,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194226,Center Medical Clinic,281-476-4266,"2110 Center Street,  ",Deer Park,TX,77536,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.1240324,29.691959399999998,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3459,urgent care
10422221,Sharpstown Medical Clinic,713-339-1471,"7111 Harwin Drive, Suite 210",Houston,TX,77036,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.5079515,29.7176924,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3573,urgent care
10844109,Concentra Urgent Care - Houston Intercontinental,281-873-0111,"401 Greens Road,  ",Houston,TX,77060,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.4073718,29.9512983,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10193135,Intermountain Health Care - Memorial Kidscare,801-464-7788,"2000 South 900 East,  ",Salt Lake City,UT,84105,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8657263,40.7264371,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10197558,Intermountain Health Care - Mountain View Kidscare,801-501-9933,"9720 South 1300 East, Suite E 100",Sandy,UT,84094,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8538568,40.5748739,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10197568,Intermountain Health Care - West Jordan Kidscare,801-568-9933,"2655 West 9000 South,  ",West Jordan,UT,84088,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9569342,40.5871526,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10197572,Intermountain Health Care - Ephraim Clinic,435-283-4076,"525 North Main Street,  ",Ephraim,UT,84627,Sanpete,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.5874235,39.3693168,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,urgent care
10993779,First Care,870-932-3339,"415 East Matthews Avenue,  ",Jonesboro,AR,72401,Craighead,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.7009814,35.8350833,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844107,Concentra Urgent Care - Houston Astrodome,713-797-0991,"9321 Kirby Drive,  ",Houston,TX,77054,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.4123962,29.6688493,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10470544,West Oaks Urgent Care Center,281-496-4948,"2150 State Highway 6 South, Suite 100",Houston,TX,77077,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.645314,29.7427424,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10197574,Intermountain Health Care - Mount Pleasant Clinic,435-462-3471,"1100 South Medical Drive,  ",Mount Pleasant,UT,84647,Sanpete,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.4610305,39.5313826,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10993780,First Care,870-932-3339,"333 Stadium Boulevard,  ",Jonesboro,AR,72401,Craighead,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.6661468,35.8470792,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
10193990,Silver Health Care,575-538-2981,"1600 East 32nd Street,  ",Silver City,NM,88061,Grant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-108.2572262,32.7943166,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2633,urgent care
10193991,White Sands Family Practice,575-434-9737,"2010 Pecan Drive,  ",Alamogordo,NM,88310,Otero,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.9425516,32.9149248,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2634,urgent care
10197412,Presbyterian Urgent Care,505-462-7575,"3901 Atrisco Drive Northwest,  ",Albuquerque,NM,87120,Bernalillo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.7068012,35.1272132,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10193888,Sikeston Urgent Care,573-471-8501,"918 South Kingshighway Street,  ",Sikeston,MO,63801,New Madrid,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.5844458,36.8674825,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2265,urgent care
10993603,Arlington Urgent Care,817-557-9616,"3295 South Cooper Street,  ",Arlington,TX,76015,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.1272444,32.6919353,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241453,Clark Medical Group - Urgent Care,713-979-0467,"2708 Little York Road,  ",Houston,TX,77093,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.3435365,29.8706432,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194440,Healthcare Express,903-791-9355,"3515 Richmond Road,  ",Texarkana,TX,75503,Bowie,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.0971887,33.4695345,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3500,urgent care
10843774,Order Of Saint Frances Prompt Care - Center For Health,309-683-5001,"8800 North State Highway 91,  ",Peoria,IL,61615,Peoria,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.6672148,40.7925404,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10198202,Proctor First Care,309-263-4343,"621 West Jackson Street,  ",Morton,IL,61550,Tazewell,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.4653111,40.6167439,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10422201,Saint Paul Family Medical Clinic,972-240-1789,"4402 Broadway Boulevard, Suite 1",Garland,TX,75043,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6026489,32.8612699,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3523,urgent care
10193024,Warren Clinic Urgent Care,918-665-8744,"3218 South 79th East Avenue,  ",Tulsa,OK,74145,Tulsa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.8901542,36.1165391,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10422893,Care Now - Keller,817-431-2800,"720 South Main Street,  ",Keller,TX,76248,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.2545745,32.9242138,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
11241437,Nextcare Urgent Care - Greeley,970-351-8339,"2928 West 10th Street,  ",Greeley,CO,80634,Weld,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.7285797,40.4224258,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192850,Quickcare Urgent Care Station,901-545-6580,"880 Madison Avenue,  ",Memphis,TN,38103,Shelby,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.0323439,35.140712,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3362,urgent care
10192783,Community Care Services Department - Patient Services,512-972-4242,"1111 East Cesar Chavez Street,  ",Austin,TX,78702,Travis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.733121,30.2598611,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3383,urgent care
10192804,Corridor Medical Clinic,512-392-5556,"1348 North State Highway 123,  ",San Marcos,TX,78666,Hays,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.9400034,29.8558737,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3410,urgent care
10197414,Presbyterian Urgent Care,505-462-8888,"4100 High Resort Boulevard,  ",Rio Rancho,NM,87124,Sandoval,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.6542723,35.2480487,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10422692,Expresscare Of New Albany,662-507-3330,"210 State Highway 30 West,  ",New Albany,MS,38652,Union,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.0295373,34.4978359,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197599,Care Now - Bedford-Euless,817-251-2101,"5301 William D Tate Avenue,  ",Grapevine,TX,76051,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.0983264,32.8822111,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,urgent care
10844576,Saint Joseph Express,979-731-5200,"4401 State Highway 6 South,  ",College Station,TX,77845,Brazos,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.2615186,30.5632306,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192115,Family Medical Walk-In Clinics - Nixa,417-724-0308,"103 Old Wilderness Road,  ",Nixa,MO,65714,Christian,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.3054301,37.0439881,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,urgent care
10192286,Family Medical Walk-In Clinics - South,417-890-5550,"4049 South Campbell Avenue,  ",Springfield,MO,65807,Greene,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.2968515,37.1404784,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_2264,urgent care
10843893,Family Medical Walk-In Clinics - Ozark,417-581-1270,"1500 West State Highway J,  ",Ozark,MO,65721,Christian,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.2210746,37.0691687,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513037,Heart Of Texas Internal Medicine - Rising Star,254-643-3141,"902 West College Street,  ",Rising Star,TX,76471,Eastland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.975059,32.0962418,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513032,Heart Of Texas Internal Medicine - San Saba,325-372-5701,"403 West Wallace Street,  ",San Saba,TX,76877,San Saba,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.7240535,31.195445,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10198742,Nextcare Urgent Care - Mesa,480-926-8700,"3301 East Baseline Road, Suite 105",Gilbert,AZ,85234,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.7621958,33.378832,NAVTEQ,2008Q1,BLOCKFACE,NO,TGS, ,urgent care
11241503,Lake Convenience Clinic,573-348-1560,"1026 Palisades Boulevard, Suite 12",Osage Beach,MO,65065,Camden,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.6885389,38.1138324,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241593,Urgi Care - Biloxi,228-388-5144,"2318 Pass Road,  ",Biloxi,MS,39531,Harrison,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-88.9956344,30.3998832,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513048,Affordable Urgent Medical Care,662-429-9111,"900 East Commerce Street,  ",Hernando,MS,38632,De Soto,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.9735477,34.8243292,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844086,Concentra Urgent Care - Arlington,817-261-5166,"2100 East Randol Mill Road,  ",Arlington,TX,76011,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.0760593,32.747396,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10198428,Greenwood Ambulatory Surgical Center Limited Liability Company,720-493-4100,"7447 East Berry Avenue, Suite 100",Greenwood Village,CO,80111,Arapahoe,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.9020543,39.6173925,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10843726,Gulf Coast After Hours - Mandeville,985-624-2845,"2810 East Causeway Approach,  ",Mandeville,LA,70448,St Tammany,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.0745224,30.3696192,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844103,Concentra Urgent Care - Grand Prairie,972-988-0441,"2100 North State Highway 360, Suite 2201",Grand Prairie,TX,75050,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.0571719,32.7870879,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844100,Concentra Urgent Care - Fossil Creek,817-306-9777,"4060 Sandshell Drive,  ",Fort Worth,TX,76137,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.2994382,32.8415524,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241546,Grand Prairie Urgent Care,972-755-1785,"5204 South State Highway 360,  ",Grand Prairie,TX,75052,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.0612514,32.6457572,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194289,Intermountain Health Care - Foothill Family Clinic,801-365-1032,"6360 South 3000 East, Suite 100",Salt Lake City,UT,84121,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8067393,40.6339399,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3669,urgent care
10197760,First Med Urgent Care,405-844-1633,"805 West Covell Road, Suite 200",Edmond,OK,73003,Oklahoma,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.4953624,35.6822947,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,urgent care
10198789,Nea Clinic - Stadium Urgent Care,870-931-8800,"3003 Apache Drive,  ",Jonesboro,AR,72401,Craighead,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.6688777,35.8091604,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198786,Nea Clinic - Windover Urgent Care/Late Night Urgent Care,870-935-9585,"1111 Windover Road,  ",Jonesboro,AR,72401,Craighead,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.6878832,35.8136133,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844562,John Peter Smith Hospital - Arlington Urgent Care,817-852-8490,"1741 East Bardin Road,  ",Arlington,TX,76018,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.0804094,32.6736562,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241596,Urgi Care - Gulfport,228-831-1140,"12207 United States Highway 49,  ",Gulfport,MS,39503,Harrison,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.1021838,30.4622996,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844435,Edgewater Convenient Care,228-385-7715,"2650 Beach Boulevard, Suite 31",Biloxi,MS,39531,Harrison,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-88.9935523,30.3917835,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241599,Minor Med Care,601-857-2341,"120 West Main Street,  ",Raymond,MS,39154,Hinds,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.4235842,32.2598003,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421965,Presbyterian Urgent Care,505-864-5454,"609 South Christopher Road,  ",Belen,NM,87002,Valencia,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.7937621,34.6562604,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2649,urgent care
10468040,Baptist Memorial Health Care Minor Medical Center - Cordova,901-753-7686,"584 North Germantown Parkway,  ",Cordova,TN,38018,Shelby,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.7937895,35.1411811,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10425427,Afterhours Urgent Care,303-218-7741,"1515 Wazee Street, Suite D",Denver,CO,80202,Denver,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.0011908,39.7506801,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10470767,Valentine Medical Center Urgent Care,504-363-4711,"1620 Belle Chasse Highway, Building 102a",Terrytown,LA,70056,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.042235,29.8965037,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197587,Intermountain Health Care - Saratoga Springs Instacare,801-766-4567,"250 East State Road 73,  ",Saratoga Springs,UT,84045,Utah,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.910447,40.3880001,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198759,Nextcare Urgent Care - Phoenix-Desert Ridge,480-776-0021,"20950 North Tatum Boulevard, Suite 190",Phoenix,AZ,85050,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9778567,33.6760593,NAVTEQ,2008Q1,BLOCKFACE,NO,TGS, ,urgent care
10423084,Texas Medclinic - New Braunfels,830-606-5533,"958 Interstate Highway 35 North,  ",New Braunfels,TX,78130,Comal,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.0964358,29.6970984,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10422178,Texas Urgent Care,512-326-2243,"2100 West William Cannon Drive, Suite C",Austin,TX,78745,Travis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.8078468,30.2034843,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3456,urgent care
